AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
20150100021;960375605;;2879.530108;5471.1072052;
20150100021;960379177;2879.530108;;;
20150100021;960379205;;2879.530108;5471.1072052;
20150100021;960382777;2879.530108;;;
20150100021;960382805;;2879.530108;5471.1072052;
20150100021;960386377;2879.530108;;;
20150100021;960386405;;2879.530108;5471.1072052;
20150100021;960389977;2879.530108;;;
20150100021;960390005;;2879.530108;5471.1072052;
20150100021;960393577;2879.530108;;;
20150100021;960393605;;2879.530108;5471.1072052;
20150100021;960397177;2879.530108;;;
20150100021;960397205;;2879.530108;5471.1072052;
20150100021;960400777;2879.530108;;;
20150100021;960400805;;2879.530108;5471.1072052;
20150100021;960404377;2879.530108;;;
20150100021;960404405;;2879.530108;5471.1072052;
20150100021;960407977;2879.530108;;;
20150100021;960408005;;2879.530108;5471.1072052;
20150100021;960411577;2879.530108;;;
20150100021;960411605;;2879.530108;5471.1072052;
20150100021;960415177;2879.530108;;;
20150100021;960415205;;2879.530108;5471.1072052;
20150100021;960418777;2879.530108;;;
20150100021;960418805;;2879.530108;5471.1072052;
20150100021;960422377;2879.530108;;;
20150100021;960422405;;2879.530108;5471.1072052;
20150100021;960425977;2879.530108;;;
20150100021;960426005;;2879.530108;5471.1072052;
20150100021;960429577;2879.530108;;;
20150100021;960429605;;2879.530108;5471.1072052;
20150100021;960433177;2879.530108;;;
20150100021;960433205;;2879.530108;5471.1072052;
20150100021;960436777;2879.530108;;;
20150100021;960436805;;2879.530108;5471.1072052;
20150100021;960440377;2879.530108;;;
20150100021;960440405;;2879.530108;5471.1072052;
20150100021;960443977;2879.530108;;;
20150100021;960444005;;2879.530108;5471.1072052;
20150100021;960447577;2879.530108;;;
20150100021;960447605;;2879.530108;5471.1072052;
20150100021;960451177;2879.530108;;;
20150100021;960451205;;2879.530108;5471.1072052;
20150100021;960454777;2879.530108;;;
20150100021;960454805;;2879.530108;5471.1072052;
20150100021;960458377;2879.530108;;;
20150100021;960458405;;2879.530108;5471.1072052;
20150100021;960461977;2879.530108;;;
20150100021;960462005;;2879.530108;5471.1072052;
20150100021;960465577;2879.530108;;;
20150100021;960465605;;2879.530108;5471.1072052;
20150100021;960469177;2879.530108;;;
20150100021;960469205;;2879.530108;5471.1072052;
20150100021;960472777;2879.530108;;;
20150100021;960472805;;2879.530108;5471.1072052;
20150100021;960476377;2879.530108;;;
20150100021;960476405;;2879.530108;5471.1072052;
20150100021;960479977;2879.530108;;;
20150100021;960480005;;2879.530108;5471.1072052;
20150100021;960483577;2879.530108;;;
20150100021;960483605;;2879.530108;5471.1072052;
20150100021;960487177;2879.530108;;;
20150100021;960487205;;2879.530108;5471.1072052;
20150100021;960490777;2879.530108;;;
20150100021;960490805;;2879.530108;5471.1072052;
20150100021;960494377;2879.530108;;;
20150100021;960494405;;2879.530108;5471.1072052;
20150100021;960497977;2879.530108;;;
20150100021;960498005;;2879.530108;5471.1072052;
20150100021;960501577;2879.530108;;;
20150100021;960501605;;2879.530108;5471.1072052;
20150100021;960505177;2879.530108;;;
20150100021;960505205;;2879.530108;5471.1072052;
20150100021;960508777;2879.530108;;;
20150100021;960508805;;2879.530108;5471.1072052;
20150100021;960512377;2879.530108;;;
20150100021;960512405;;2879.530108;5471.1072052;
20150100021;960515977;2879.530108;;;
20150100021;960516005;;2879.530108;5471.1072052;
20150100021;960519577;2879.530108;;;
20150100021;960519605;;2879.530108;5471.1072052;
20150100021;960523177;2879.530108;;;
20150100021;960523205;;2879.530108;5471.1072052;
20150100021;960526777;2879.530108;;;
20150100021;960526805;;2879.530108;5471.1072052;
20150100021;960530377;2879.530108;;;
20150100021;960530405;;2879.530108;5471.1072052;
20150100021;960533977;2879.530108;;;
20150100021;960534005;;2879.530108;5471.1072052;
20150100021;960537577;2879.530108;;;
20150100021;960537605;;2879.530108;5471.1072052;
20150100021;960541177;2879.530108;;;
20150100021;960541205;;2879.530108;5471.1072052;
20150100021;960544777;2879.530108;;;
20150100021;960544805;;2879.530108;5471.1072052;
20150100021;960548377;2879.530108;;;
20150100021;960548405;;2879.530108;5471.1072052;
20150100021;960551977;2879.530108;;;
20150100021;960552005;;2879.530108;5471.1072052;
20150100021;960555577;2879.530108;;;
20150100021;960555605;;2879.530108;5471.1072052;
20150100021;960559177;2879.530108;;;
20150100021;960559205;;2879.530108;5471.1072052;
20150100021;960562777;2879.530108;;;
20150100021;960562805;;2879.530108;5471.1072052;
20150100021;960566377;2879.530108;;;
20150100021;960566405;;2879.530108;5471.1072052;
20150100021;960569977;2879.530108;;;
20150100021;960570005;;2879.530108;5471.1072052;
20150100021;960573577;2879.530108;;;
20150100021;960573605;;2879.530108;5471.1072052;
20150100021;960577177;2879.530108;;;
20150100021;960577205;;2879.530108;5471.1072052;
20150100021;960580777;2879.530108;;;
20150100021;960580805;;2879.530108;5471.1072052;
20150100021;960584377;2879.530108;;;
20150100021;960584405;;2879.530108;5471.1072052;
20150100021;960587977;2879.530108;;;
20150100021;960588005;;2879.530108;5471.1072052;
20150100021;960591577;2879.530108;;;
20150100021;960591605;;2879.530108;5471.1072052;
20150100021;960595177;2879.530108;;;
20150100021;960595205;;2879.530108;5471.1072052;
20150100021;960598777;2879.530108;;;
20150100021;960598805;;2879.530108;5471.1072052;
20150100021;960602377;2879.530108;;;
20150100021;960602405;;2879.530108;5471.1072052;
20150100021;960605977;2879.530108;;;
20150100021;960606005;;2879.530108;5471.1072052;
20150100021;960609577;2879.530108;;;
20150100021;960609605;;2879.530108;5471.1072052;
20150100021;960613177;2879.530108;;;
20150100021;960613205;;2879.530108;5471.1072052;
20150100021;960616777;2879.530108;;;
20150100021;960616805;;2879.530108;5471.1072052;
20150100021;960620377;2879.530108;;;
20150100021;960620405;;2879.530108;5471.1072052;
20150100021;960623977;2879.530108;;;
20150100021;960624005;;879.2703619290841;1670.6136876652597;
20150100021;960627577;2879.530108;;;
20150100021;960627605;;367.1737957926906;697.6302120061122;
20150100021;960631177;2879.530108;;;
20150100021;960631205;;1219.165204874967;2316.4138892624374;
20150100021;960634777;2879.530108;;;
20150100021;960634805;;2572.038909767344;4886.873928557954;
20150100021;960638377;2879.530108;;;
20150100021;960638405;;2879.530108;5471.1072052;
20150100021;960641977;2879.530108;;;
20150100021;960642005;;2879.530108;5471.1072052;
20150100021;960645577;2879.530108;;;
20150100021;960645605;;2879.530108;5471.1072052;
20150100021;960649177;2879.530108;;;
20150100021;960649205;;2879.530108;5471.1072052;
20150100021;960652777;2879.530108;;;
20150100021;960652805;;2879.530108;5471.1072052;
20150100021;960656377;2879.530108;;;
20150100021;960656405;;2879.530108;5471.1072052;
20150100021;960659977;2879.530108;;;
20150100021;960660005;;2879.530108;5471.1072052;
20150100021;960663577;2879.530108;;;
20150100021;960663605;;2879.530108;5471.1072052;
20150100021;960667177;2879.530108;;;
20150100021;960667205;;2879.530108;5471.1072052;
20150100021;960670777;2879.530108;;;
20150100021;960670805;;2879.530108;5471.1072052;
20150100021;960674377;2879.530108;;;
20150100021;960674405;;2879.530108;5471.1072052;
20150100021;960677977;2879.530108;;;
20150100021;960678005;;2879.530108;5471.1072052;
20150100021;960681577;2879.530108;;;
20150100021;960681605;;2879.530108;5471.1072052;
20150100021;960685177;2879.530108;;;
20150100021;960685205;;2879.530108;5471.1072052;
20150100021;960688777;2879.530108;;;
20150100021;960688805;;2879.530108;5471.1072052;
20150100021;960692377;2879.530108;;;
20150100021;960692405;;2879.530108;5471.1072052;
20150100021;960695977;2879.530108;;;
20150100021;960696005;;2879.530108;5471.1072052;
20150100021;960699577;2879.530108;;;
20150100021;960699605;;2879.530108;5471.1072052;
20150100021;960703177;2879.530108;;;
20150100021;960703205;;2879.530108;5471.1072052;
20150100021;960706777;2879.530108;;;
20150100021;960706805;;2879.530108;5471.1072052;
20150100021;960710377;2879.530108;;;
20150100021;960710405;;2879.530108;5471.1072052;
20150100021;960713977;2879.530108;;;
20150100021;960714005;;2879.530108;5471.1072052;
20150100021;960717577;2879.530108;;;
20150100021;960717605;;2879.530108;5471.1072052;
20150100021;960721177;2879.530108;;;
20150100021;960721205;;2879.530108;5471.1072052;
20150100021;960724777;2879.530108;;;
20150100021;960724805;;2879.530108;5471.1072052;
20150100021;960728377;2879.530108;;;
20150100021;960728405;;2879.530108;5471.1072052;
20150100021;960731977;2879.530108;;;
20150100021;960732005;;2879.530108;5471.1072052;
20150100021;960735577;2879.530108;;;
20150100021;960735605;;2879.530108;5471.1072052;
20150100021;960739177;2879.530108;;;
20150100021;960739205;;2879.530108;5471.1072052;
20150100021;960742777;2879.530108;;;
20150100021;960742805;;2879.530108;5471.1072052;
20150100021;960746377;2879.530108;;;
20150100021;960746405;;2879.530108;5471.1072052;
20150100021;960749977;2879.530108;;;
20150100021;960750005;;2879.530108;5471.1072052;
20150100021;960753577;2879.530108;;;
20150100021;960753605;;2879.530108;5471.1072052;
20150100021;960757177;2879.530108;;;
20150100021;960757205;;2879.530108;5471.1072052;
20150100021;960760777;2879.530108;;;
20150100021;960760805;;2879.530108;5471.1072052;
20150100021;960764377;2879.530108;;;
20150100021;960764405;;2879.530108;5471.1072052;
20150100021;960767977;2879.530108;;;
20150100021;960768005;;2879.530108;5471.1072052;
20150100021;960771577;2879.530108;;;
20150100021;960771605;;2879.530108;5471.1072052;
20150100021;960775177;2879.530108;;;
20150100021;960775205;;2879.530108;5471.1072052;
20150100021;960778777;2879.530108;;;
20150100021;960778805;;2879.530108;5471.1072052;
20150100021;960782377;2879.530108;;;
20150100021;960782405;;2879.530108;5471.1072052;
20150100021;960785977;2879.530108;;;
20150100021;960786005;;2879.530108;5471.1072052;
20150100021;960789577;2879.530108;;;
20150100021;960789605;;2879.530108;5471.1072052;
20150100021;960793177;2879.530108;;;
20150100021;960793205;;2879.530108;5471.1072052;
20150100021;960796777;2879.530108;;;
20150100021;960796805;;2879.530108;5471.1072052;
20150100021;960800377;2879.530108;;;
20150100021;960800405;;2879.530108;5471.1072052;
20150100021;960803977;2879.530108;;;
20150100021;960804005;;2879.530108;5471.1072052;
20150100021;960807577;2879.530108;;;
20150100021;960807605;;2879.530108;5471.1072052;
20150100021;960811177;2879.530108;;;
20150100021;960811205;;2879.530108;5471.1072052;
20150100021;960814777;2879.530108;;;
20150100021;960814805;;2879.530108;5471.1072052;
20150100021;960818377;2879.530108;;;
20150100021;960818405;;2879.530108;5471.1072052;
20150100021;960821977;2879.530108;;;
20150100021;960822005;;2879.530108;5471.1072052;
20150100021;960825577;2879.530108;;;
20150100021;960825605;;2879.530108;5471.1072052;
20150100021;960829177;2879.530108;;;
20150100021;960829205;;2879.530108;5471.1072052;
20150100021;960832777;2879.530108;;;
20150100021;960832805;;2879.530108;5471.1072052;
20150100021;960836377;2879.530108;;;
20150100021;960836405;;2879.530108;5471.1072052;
20150100021;960839977;2879.530108;;;
20150100021;960840005;;2879.530108;5471.1072052;
20150100021;960843577;2879.530108;;;
20150100021;960843605;;2879.530108;5471.1072052;
20150100021;960847177;2879.530108;;;
20150100021;960847205;;2879.530108;5471.1072052;
20150100021;960850777;2879.530108;;;
20150100021;960850805;;2879.530108;5471.1072052;
20150100021;960854377;2879.530108;;;
20150100021;960854405;;2879.530108;5471.1072052;
20150100021;960857977;2879.530108;;;
20150100021;960858005;;2879.530108;5471.1072052;
20150100021;960861577;2879.530108;;;
20150100021;960861605;;2879.530108;5471.1072052;
20150100021;960865177;2879.530108;;;
20150100021;960865205;;2879.530108;5471.1072052;
20150100021;960868777;2879.530108;;;
20150100021;960868805;;2879.530108;5471.1072052;
20150100021;960872377;2879.530108;;;
20150100021;960872405;;2879.530108;5471.1072052;
20150100021;960875977;2879.530108;;;
20150100021;960876005;;2879.530108;5471.1072052;
20150100021;960879577;2879.530108;;;
20150100021;960879605;;2879.530108;5471.1072052;
20150100021;960883177;2879.530108;;;
20150100021;960883205;;2879.530108;5471.1072052;
20150100021;960886777;2879.530108;;;
20150100021;960886805;;2879.530108;5471.1072052;
20150100021;960890377;2879.530108;;;
20150100021;960890405;;2879.530108;5471.1072052;
20150100021;960893977;2879.530108;;;
20150100021;960894005;;2879.530108;5471.1072052;
20150100021;960897577;2879.530108;;;
20150100021;960897605;;2879.530108;5471.1072052;
20150100021;960901177;2879.530108;;;
20150100021;960901205;;2879.530108;5471.1072052;
20150100021;960904777;2879.530108;;;
20150100021;960904805;;2879.530108;5471.1072052;
20150100021;960908377;2879.530108;;;
20150100021;960908405;;2879.530108;5471.1072052;
20150100021;960911977;2879.530108;;;
20150100021;960912005;;2879.530108;5471.1072052;
20150100021;960915577;2879.530108;;;
20150100021;960915605;;2879.530108;5471.1072052;
20150100021;960919177;2879.530108;;;
20150100021;960919205;;2879.530108;5471.1072052;
20150100021;960922777;2879.530108;;;
20150100021;960922805;;2879.530108;5471.1072052;
20150100021;960926377;2879.530108;;;
20150100021;960926405;;2879.530108;5471.1072052;
20150100021;960929977;2879.530108;;;
20150100021;960930005;;2879.530108;5471.1072052;
20150100021;960933577;2879.530108;;;
20150100021;960933605;;2879.530108;5471.1072052;
20150100021;960937177;2879.530108;;;
20150100021;960937205;;2879.530108;5471.1072052;
20150100021;960940777;2879.530108;;;
20150100021;960940805;;2879.530108;5471.1072052;
20150100021;960944377;2879.530108;;;
20150100021;960944405;;2879.530108;5471.1072052;
20150100021;960947977;2879.530108;;;
20150100021;960948005;;2879.530108;5471.1072052;
20150100021;960951577;2879.530108;;;
20150100021;960951605;;2879.530108;5471.1072052;
20150100021;960955177;2879.530108;;;
20150100021;960955205;;2879.530108;5471.1072052;
20150100021;960958777;2879.530108;;;
20150100021;960958805;;2879.530108;5471.1072052;
20150100021;960962377;2879.530108;;;
20150100021;960962405;;2879.530108;5471.1072052;
20150100021;960965977;2879.530108;;;
20150100021;960966005;;2879.530108;5471.1072052;
20150100021;960969577;2879.530108;;;
20150100021;960969605;;2879.530108;5471.1072052;
20150100021;960973177;2879.530108;;;
20150100021;960973205;;2879.530108;5471.1072052;
20150100021;960976777;2879.530108;;;
20150100021;960976805;;2879.530108;5471.1072052;
20150100021;960980377;2879.530108;;;
20150100021;960980405;;2879.530108;5471.1072052;
20150100021;960983977;2879.530108;;;
20150100021;960984005;;2879.530108;5471.1072052;
20150100021;960987577;2879.530108;;;
20150100021;960987605;;2879.530108;5471.1072052;
20150100021;960991177;2879.530108;;;
20150100021;960991205;;2879.530108;5471.1072052;
20150100021;960994777;2879.530108;;;
20150100021;960994805;;2879.530108;5471.1072052;
20150100021;960998377;2879.530108;;;
20150100021;960998405;;2879.530108;5471.1072052;
20150100021;961001977;2879.530108;;;
20150100021;961002005;;2879.530108;5471.1072052;
20150100021;961005577;2879.530108;;;
20150100021;961005605;;2879.530108;5471.1072052;
20150100021;961009177;2879.530108;;;
20150100021;961009205;;2879.530108;5471.1072052;
20150100021;961012777;2879.530108;;;
20150100021;961012805;;2879.530108;5471.1072052;
20150100021;961016377;2879.530108;;;
20150100021;961016405;;2879.530108;5471.1072052;
20150100021;961019977;2879.530108;;;
20150100021;961020005;;2879.530108;5471.1072052;
20150100021;961023577;2879.530108;;;
20150100021;961023605;;2879.530108;5471.1072052;
20150100021;961027177;2879.530108;;;
